Timestamp,IP Address,Minimum Memory Used,weekday
2023-01-26 18:00:00,10.16.11.84,14.68,Thursday
2023-01-26 19:00:00,10.16.11.252,13.76,Thursday
2023-01-26 19:00:00,10.16.11.101,12.52,Thursday
2023-01-26 19:00:00,10.16.11.22,13.2,Thursday
2023-01-26 19:00:00,10.16.11.75,15.05,Thursday
2023-01-26 19:00:00,10.16.11.77,14.97,Thursday
2023-01-26 19:00:00,10.16.11.78,17.05,Thursday
2023-01-26 19:00:00,10.16.11.79,14.8,Thursday
2023-01-26 19:00:00,10.16.11.80,15.03,Thursday
2023-01-26 19:00:00,10.16.11.83,15.03,Thursday
2023-01-26 19:00:00,10.16.11.84,15.07,Thursday
2023-01-26 20:00:00,10.16.11.252,13.62,Thursday
2023-01-26 20:00:00,10.16.11.101,12.46,Thursday
2023-01-26 20:00:00,10.16.11.22,12.6,Thursday
2023-01-26 20:00:00,10.16.11.75,15.46,Thursday
2023-01-26 20:00:00,10.16.11.77,15.22,Thursday
2023-01-26 20:00:00,10.16.11.78,16.79,Thursday
2023-01-26 20:00:00,10.16.11.79,14.58,Thursday
2023-01-26 20:00:00,10.16.11.80,15.32,Thursday
2023-01-26 20:00:00,10.16.11.83,15.48,Thursday
2023-01-26 20:00:00,10.16.11.84,15.1,Thursday
2023-01-26 21:00:00,10.16.11.252,13.7,Thursday
2023-01-26 21:00:00,10.16.11.101,12.63,Thursday
2023-01-26 21:00:00,10.16.11.22,12.99,Thursday
2023-01-26 21:00:00,10.16.11.75,15.36,Thursday
2023-01-26 21:00:00,10.16.11.77,14.93,Thursday
2023-01-26 21:00:00,10.16.11.78,16.98,Thursday
2023-01-26 21:00:00,10.16.11.79,14.9,Thursday
2023-01-26 21:00:00,10.16.11.80,15.42,Thursday
2023-01-26 21:00:00,10.16.11.83,15.19,Thursday
2023-01-26 21:00:00,10.16.11.84,14.84,Thursday
2023-01-26 22:00:00,10.16.11.252,14.04,Thursday
2023-01-26 22:00:00,10.16.11.101,12.19,Thursday
2023-01-26 22:00:00,10.16.11.22,13.97,Thursday
2023-01-26 22:00:00,10.16.11.75,15.03,Thursday
2023-01-26 22:00:00,10.16.11.77,15.04,Thursday
2023-01-26 22:00:00,10.16.11.78,16.62,Thursday
2023-01-26 22:00:00,10.16.11.79,14.75,Thursday
2023-01-26 22:00:00,10.16.11.80,15.15,Thursday
2023-01-26 22:00:00,10.16.11.83,15.2,Thursday
2023-01-26 22:00:00,10.16.11.84,15.02,Thursday
2023-01-26 23:00:00,10.16.11.252,13.85,Thursday
2023-01-26 23:00:00,10.16.11.101,12.3,Thursday
2023-01-26 23:00:00,10.16.11.22,14.83,Thursday
2023-01-26 23:00:00,10.16.11.75,15.4,Thursday
2023-01-26 23:00:00,10.16.11.77,15.11,Thursday
2023-01-26 23:00:00,10.16.11.78,16.93,Thursday
2023-01-26 23:00:00,10.16.11.79,14.8,Thursday
2023-01-26 23:00:00,10.16.11.80,15.25,Thursday
2023-01-26 23:00:00,10.16.11.83,14.96,Thursday
2023-01-26 23:00:00,10.16.11.84,15.27,Thursday
2023-01-27 00:00:00,10.16.11.252,13.65,Friday
2023-01-27 00:00:00,10.16.11.101,12.64,Friday
2023-01-27 00:00:00,10.16.11.22,15.32,Friday
2023-01-27 00:00:00,10.16.11.75,15.38,Friday
2023-01-27 00:00:00,10.16.11.77,14.77,Friday
2023-01-27 00:00:00,10.16.11.78,16.25,Friday
2023-01-27 00:00:00,10.16.11.79,15.05,Friday
2023-01-27 00:00:00,10.16.11.80,15.03,Friday
2023-01-27 00:00:00,10.16.11.83,14.99,Friday
2023-01-27 00:00:00,10.16.11.84,14.99,Friday
2023-01-27 01:00:00,10.16.11.252,13.97,Friday
2023-01-27 01:00:00,10.16.11.101,12.55,Friday
2023-01-27 01:00:00,10.16.11.22,15.82,Friday
2023-01-27 01:00:00,10.16.11.75,15.33,Friday
2023-01-27 01:00:00,10.16.11.77,15.17,Friday
2023-01-27 01:00:00,10.16.11.78,16.44,Friday
2023-01-27 01:00:00,10.16.11.79,14.93,Friday
2023-01-27 01:00:00,10.16.11.80,15.15,Friday
2023-01-27 01:00:00,10.16.11.83,15,Friday
2023-01-27 01:00:00,10.16.11.84,14.93,Friday
2023-01-27 02:00:00,10.16.11.252,13.71,Friday
2023-01-27 02:00:00,10.16.11.101,12.12,Friday
2023-01-27 02:00:00,10.16.11.22,12.45,Friday
2023-01-27 02:00:00,10.16.11.75,15.09,Friday
2023-01-27 02:00:00,10.16.11.77,14.84,Friday
2023-01-27 02:00:00,10.16.11.78,16.24,Friday
2023-01-27 02:00:00,10.16.11.79,14.92,Friday
2023-01-27 02:00:00,10.16.11.80,15.11,Friday
2023-01-27 02:00:00,10.16.11.83,14.94,Friday
2023-01-27 02:00:00,10.16.11.84,14.71,Friday
2023-01-27 03:00:00,10.16.11.252,14.01,Friday
2023-01-27 03:00:00,10.16.11.101,12.64,Friday
2023-01-27 03:00:00,10.16.11.22,12.96,Friday
2023-01-27 03:00:00,10.16.11.75,15.37,Friday
2023-01-27 03:00:00,10.16.11.77,15.26,Friday
2023-01-27 03:00:00,10.16.11.78,16.33,Friday
2023-01-27 03:00:00,10.16.11.79,14.69,Friday
2023-01-27 03:00:00,10.16.11.80,15.22,Friday
2023-01-27 03:00:00,10.16.11.83,15.16,Friday
2023-01-27 03:00:00,10.16.11.84,14.92,Friday
2023-01-27 04:00:00,10.16.11.252,13.68,Friday
2023-01-27 04:00:00,10.16.11.101,12.35,Friday
2023-01-27 04:00:00,10.16.11.22,13.32,Friday
2023-01-27 04:00:00,10.16.11.75,15.24,Friday
2023-01-27 04:00:00,10.16.11.77,15.31,Friday
2023-01-27 04:00:00,10.16.11.78,16.47,Friday
2023-01-27 04:00:00,10.16.11.79,14.94,Friday
2023-01-27 04:00:00,10.16.11.80,14.81,Friday
2023-01-27 04:00:00,10.16.11.83,15.15,Friday
2023-01-27 04:00:00,10.16.11.84,14.32,Friday
2023-01-27 05:00:00,10.16.11.252,13.84,Friday
2023-01-27 05:00:00,10.16.11.101,12.32,Friday
2023-01-27 05:00:00,10.16.11.22,14.55,Friday
2023-01-27 05:00:00,10.16.11.75,15.15,Friday
2023-01-27 05:00:00,10.16.11.77,14.95,Friday
2023-01-27 05:00:00,10.16.11.78,16.53,Friday
2023-01-27 05:00:00,10.16.11.79,14.89,Friday
2023-01-27 05:00:00,10.16.11.80,15.19,Friday
2023-01-27 05:00:00,10.16.11.83,14.97,Friday
2023-01-27 05:00:00,10.16.11.84,15.25,Friday
2023-01-27 06:00:00,10.16.11.252,13.83,Friday
2023-01-27 06:00:00,10.16.11.101,12.76,Friday
2023-01-27 06:00:00,10.16.11.22,14.43,Friday
2023-01-27 06:00:00,10.16.11.75,15.08,Friday
2023-01-27 06:00:00,10.16.11.77,15.05,Friday
2023-01-27 06:00:00,10.16.11.78,16.56,Friday
2023-01-27 06:00:00,10.16.11.79,15.15,Friday
2023-01-27 06:00:00,10.16.11.80,15.4,Friday
2023-01-27 06:00:00,10.16.11.83,14.99,Friday
2023-01-27 06:00:00,10.16.11.84,15.19,Friday
2023-01-27 07:00:00,10.16.11.252,13.81,Friday
2023-01-27 07:00:00,10.16.11.101,12.63,Friday
2023-01-27 07:00:00,10.16.11.22,12.83,Friday
2023-01-27 07:00:00,10.16.11.75,15.63,Friday
2023-01-27 07:00:00,10.16.11.77,15.09,Friday
2023-01-27 07:00:00,10.16.11.78,16.58,Friday
2023-01-27 07:00:00,10.16.11.79,15.32,Friday
2023-01-27 07:00:00,10.16.11.80,15.1,Friday
2023-01-27 07:00:00,10.16.11.83,14.97,Friday
2023-01-27 07:00:00,10.16.11.84,14.56,Friday
2023-01-27 08:00:00,10.16.11.252,13.74,Friday
2023-01-27 08:00:00,10.16.11.101,12.46,Friday
2023-01-27 08:00:00,10.16.11.22,13.13,Friday
2023-01-27 08:00:00,10.16.11.75,15.2,Friday
2023-01-27 08:00:00,10.16.11.77,14.9,Friday
2023-01-27 08:00:00,10.16.11.78,16.3,Friday
2023-01-27 08:00:00,10.16.11.79,14.78,Friday
2023-01-27 08:00:00,10.16.11.80,15.24,Friday
2023-01-27 08:00:00,10.16.11.83,15.07,Friday
2023-01-27 08:00:00,10.16.11.84,14.85,Friday
2023-01-27 09:00:00,10.16.11.252,13.78,Friday
2023-01-27 09:00:00,10.16.11.101,12.6,Friday
2023-01-27 09:00:00,10.16.11.22,12.71,Friday
2023-01-27 09:00:00,10.16.11.75,15.41,Friday
2023-01-27 09:00:00,10.16.11.77,15.11,Friday
2023-01-27 09:00:00,10.16.11.78,16.51,Friday
2023-01-27 09:00:00,10.16.11.79,14.9,Friday
2023-01-27 09:00:00,10.16.11.80,14.85,Friday
2023-01-27 09:00:00,10.16.11.83,15.05,Friday
2023-01-27 09:00:00,10.16.11.84,15,Friday
2023-01-27 10:00:00,10.16.11.252,13.78,Friday
2023-01-27 10:00:00,10.16.11.101,12.37,Friday
2023-01-27 10:00:00,10.16.11.22,13.16,Friday
2023-01-27 10:00:00,10.16.11.75,15.36,Friday
2023-01-27 10:00:00,10.16.11.77,15.13,Friday
2023-01-27 10:00:00,10.16.11.78,16.24,Friday
2023-01-27 10:00:00,10.16.11.79,15.14,Friday
2023-01-27 10:00:00,10.16.11.80,15.04,Friday
2023-01-27 10:00:00,10.16.11.83,15.08,Friday
2023-01-27 10:00:00,10.16.11.84,15.33,Friday
2023-01-27 11:00:00,10.16.11.252,13.78,Friday
2023-01-27 11:00:00,10.16.11.101,12.87,Friday
2023-01-27 11:00:00,10.16.11.22,12.53,Friday
2023-01-27 11:00:00,10.16.11.75,15.31,Friday
2023-01-27 11:00:00,10.16.11.77,15.13,Friday
2023-01-27 11:00:00,10.16.11.78,16.29,Friday
2023-01-27 11:00:00,10.16.11.79,14.97,Friday
2023-01-27 11:00:00,10.16.11.80,15.36,Friday
2023-01-27 11:00:00,10.16.11.83,14.74,Friday
2023-01-27 11:00:00,10.16.11.84,15.15,Friday
2023-01-27 12:00:00,10.16.11.252,13.89,Friday
2023-01-27 12:00:00,10.16.11.101,12.34,Friday
2023-01-27 12:00:00,10.16.11.22,13.17,Friday
2023-01-27 12:00:00,10.16.11.75,15.2,Friday
2023-01-27 12:00:00,10.16.11.77,15.36,Friday
2023-01-27 12:00:00,10.16.11.78,16.53,Friday
2023-01-27 12:00:00,10.16.11.79,15.26,Friday
2023-01-27 12:00:00,10.16.11.80,15.11,Friday
2023-01-27 12:00:00,10.16.11.83,14.81,Friday
2023-01-27 12:00:00,10.16.11.84,15.26,Friday
2023-01-27 13:00:00,10.16.11.252,14.02,Friday
2023-01-27 13:00:00,10.16.11.101,12.52,Friday
2023-01-27 13:00:00,10.16.11.22,13.55,Friday
2023-01-27 13:00:00,10.16.11.75,15.41,Friday
2023-01-27 13:00:00,10.16.11.77,15.01,Friday
2023-01-27 13:00:00,10.16.11.78,16.55,Friday
2023-01-27 13:00:00,10.16.11.79,14.98,Friday
2023-01-27 13:00:00,10.16.11.80,15.62,Friday
2023-01-27 13:00:00,10.16.11.83,15.08,Friday
2023-01-27 13:00:00,10.16.11.84,15.2,Friday
2023-01-27 14:00:00,10.16.11.252,13.69,Friday
2023-01-27 14:00:00,10.16.11.101,12.35,Friday
2023-01-27 14:00:00,10.16.11.22,12.77,Friday
2023-01-27 14:00:00,10.16.11.75,14.92,Friday
2023-01-27 14:00:00,10.16.11.77,15.13,Friday
2023-01-27 14:00:00,10.16.11.78,16.31,Friday
2023-01-27 14:00:00,10.16.11.79,15.01,Friday
2023-01-27 14:00:00,10.16.11.80,15.42,Friday
2023-01-27 14:00:00,10.16.11.83,14.92,Friday
2023-01-27 14:00:00,10.16.11.84,14.99,Friday
2023-01-27 15:00:00,10.16.11.252,13.6,Friday
2023-01-27 15:00:00,10.16.11.101,12.61,Friday
2023-01-27 15:00:00,10.16.11.22,12.98,Friday
2023-01-27 15:00:00,10.16.11.75,15.22,Friday
2023-01-27 15:00:00,10.16.11.77,15.09,Friday
2023-01-27 15:00:00,10.16.11.78,16.4,Friday
2023-01-27 15:00:00,10.16.11.79,14.84,Friday
2023-01-27 15:00:00,10.16.11.80,15.25,Friday
2023-01-27 15:00:00,10.16.11.83,14.99,Friday
2023-01-27 15:00:00,10.16.11.84,15.72,Friday
2023-01-27 16:00:00,10.16.11.252,13.88,Friday
2023-01-27 16:00:00,10.16.11.101,12.74,Friday
2023-01-27 16:00:00,10.16.11.22,14.62,Friday
2023-01-27 16:00:00,10.16.11.75,15.47,Friday
2023-01-27 16:00:00,10.16.11.77,14.68,Friday
2023-01-27 16:00:00,10.16.11.78,16.17,Friday
2023-01-27 16:00:00,10.16.11.79,14.69,Friday
2023-01-27 16:00:00,10.16.11.80,15.06,Friday
2023-01-27 16:00:00,10.16.11.83,14.77,Friday
2023-01-27 16:00:00,10.16.11.84,15.39,Friday
2023-01-27 17:00:00,10.16.11.252,14.32,Friday
2023-01-27 17:00:00,10.16.11.101,12.94,Friday
2023-01-27 17:00:00,10.16.11.22,15.38,Friday
2023-01-27 17:00:00,10.16.11.75,15.32,Friday
2023-01-27 17:00:00,10.16.11.77,15.03,Friday
2023-01-27 17:00:00,10.16.11.78,16.53,Friday
2023-01-27 17:00:00,10.16.11.79,14.77,Friday
2023-01-27 17:00:00,10.16.11.80,15.65,Friday
2023-01-27 17:00:00,10.16.11.83,14.82,Friday
2023-01-27 17:00:00,10.16.11.84,15.05,Friday
2023-01-27 18:00:00,10.16.11.252,14.19,Friday
2023-01-27 18:00:00,10.16.11.101,13.07,Friday
2023-01-27 18:00:00,10.16.11.22,13.28,Friday
2023-01-27 18:00:00,10.16.11.75,15.26,Friday
2023-01-27 18:00:00,10.16.11.77,15.09,Friday
2023-01-27 18:00:00,10.16.11.78,16.73,Friday
2023-01-27 18:00:00,10.16.11.79,14.85,Friday
2023-01-27 18:00:00,10.16.11.80,15.33,Friday
2023-01-27 18:00:00,10.16.11.83,14.62,Friday
2023-01-27 18:00:00,10.16.11.84,15.45,Friday
2023-01-27 19:00:00,10.16.11.252,13.89,Friday
2023-01-27 19:00:00,10.16.11.101,12.91,Friday
2023-01-27 19:00:00,10.16.11.22,12.81,Friday
2023-01-27 19:00:00,10.16.11.75,15.31,Friday
2023-01-27 19:00:00,10.16.11.77,15.13,Friday
2023-01-27 19:00:00,10.16.11.78,16.62,Friday
2023-01-27 19:00:00,10.16.11.79,14.47,Friday
2023-01-27 19:00:00,10.16.11.80,15.33,Friday
2023-01-27 19:00:00,10.16.11.83,14.96,Friday
2023-01-27 19:00:00,10.16.11.84,14.97,Friday
2023-01-27 20:00:00,10.16.11.252,14.33,Friday
2023-01-27 20:00:00,10.16.11.101,12.57,Friday
2023-01-27 20:00:00,10.16.11.22,13.4,Friday
2023-01-27 20:00:00,10.16.11.75,15.22,Friday
2023-01-27 20:00:00,10.16.11.77,15.11,Friday
2023-01-27 20:00:00,10.16.11.78,16.6,Friday
2023-01-27 20:00:00,10.16.11.79,14.73,Friday
2023-01-27 20:00:00,10.16.11.80,15.45,Friday
2023-01-27 20:00:00,10.16.11.83,15.21,Friday
2023-01-27 20:00:00,10.16.11.84,14.63,Friday
2023-01-27 21:00:00,10.16.11.252,14.12,Friday
2023-01-27 21:00:00,10.16.11.101,12.36,Friday
2023-01-27 21:00:00,10.16.11.22,14.51,Friday
2023-01-27 21:00:00,10.16.11.75,15.44,Friday
2023-01-27 21:00:00,10.16.11.77,14.92,Friday
2023-01-27 21:00:00,10.16.11.78,16.61,Friday
2023-01-27 21:00:00,10.16.11.79,15.01,Friday
2023-01-27 21:00:00,10.16.11.80,15.7,Friday
2023-01-27 21:00:00,10.16.11.83,14.95,Friday
2023-01-27 21:00:00,10.16.11.84,15.28,Friday
2023-01-27 22:00:00,10.16.11.252,14.03,Friday
2023-01-27 22:00:00,10.16.11.101,12.58,Friday
2023-01-27 22:00:00,10.16.11.22,12.65,Friday
2023-01-27 22:00:00,10.16.11.75,14.97,Friday
2023-01-27 22:00:00,10.16.11.77,15.01,Friday
2023-01-27 22:00:00,10.16.11.78,16.17,Friday
2023-01-27 22:00:00,10.16.11.79,14.59,Friday
2023-01-27 22:00:00,10.16.11.80,14.95,Friday
2023-01-27 22:00:00,10.16.11.83,15.06,Friday
2023-01-27 22:00:00,10.16.11.84,15.02,Friday
2023-01-27 23:00:00,10.16.11.252,13.95,Friday
2023-01-27 23:00:00,10.16.11.101,12.57,Friday
2023-01-27 23:00:00,10.16.11.22,12.91,Friday
2023-01-27 23:00:00,10.16.11.75,15.2,Friday
2023-01-27 23:00:00,10.16.11.77,15.09,Friday
2023-01-27 23:00:00,10.16.11.78,16.39,Friday
2023-01-27 23:00:00,10.16.11.79,14.59,Friday
2023-01-27 23:00:00,10.16.11.80,14.96,Friday
2023-01-27 23:00:00,10.16.11.83,15.14,Friday
2023-01-27 23:00:00,10.16.11.84,15.25,Friday
2023-01-28 00:00:00,10.16.11.252,13.94,Saturday
2023-01-28 00:00:00,10.16.11.101,12.82,Saturday
2023-01-28 00:00:00,10.16.11.22,13.05,Saturday
2023-01-28 00:00:00,10.16.11.75,15.31,Saturday
2023-01-28 00:00:00,10.16.11.77,15.16,Saturday
2023-01-28 00:00:00,10.16.11.78,16.47,Saturday
2023-01-28 00:00:00,10.16.11.79,15.12,Saturday
2023-01-28 00:00:00,10.16.11.80,15.27,Saturday
2023-01-28 00:00:00,10.16.11.83,15.07,Saturday
2023-01-28 00:00:00,10.16.11.84,15.06,Saturday
2023-01-28 01:00:00,10.16.11.252,14.34,Saturday
2023-01-28 01:00:00,10.16.11.101,12.79,Saturday
2023-01-28 01:00:00,10.16.11.22,13.52,Saturday
2023-01-28 01:00:00,10.16.11.75,15.81,Saturday
2023-01-28 01:00:00,10.16.11.77,15.64,Saturday
2023-01-28 01:00:00,10.16.11.78,16.56,Saturday
2023-01-28 01:00:00,10.16.11.79,14.79,Saturday
2023-01-28 01:00:00,10.16.11.80,15.56,Saturday
2023-01-28 01:00:00,10.16.11.83,15.01,Saturday
2023-01-28 01:00:00,10.16.11.84,15.34,Saturday
2023-01-28 02:00:00,10.16.11.252,13.88,Saturday
2023-01-28 02:00:00,10.16.11.101,13.07,Saturday
2023-01-28 02:00:00,10.16.11.22,14.07,Saturday
2023-01-28 02:00:00,10.16.11.75,15.11,Saturday
2023-01-28 02:00:00,10.16.11.77,15.38,Saturday
2023-01-28 02:00:00,10.16.11.78,16.21,Saturday
2023-01-28 02:00:00,10.16.11.79,14.59,Saturday
2023-01-28 02:00:00,10.16.11.80,15.31,Saturday
2023-01-28 02:00:00,10.16.11.83,15.02,Saturday
2023-01-28 02:00:00,10.16.11.84,15.16,Saturday
2023-01-28 03:00:00,10.16.11.252,13.97,Saturday
2023-01-28 03:00:00,10.16.11.101,12.9,Saturday
2023-01-28 03:00:00,10.16.11.22,14.97,Saturday
2023-01-28 03:00:00,10.16.11.75,15.15,Saturday
2023-01-28 03:00:00,10.16.11.77,15.13,Saturday
2023-01-28 03:00:00,10.16.11.78,16.89,Saturday
2023-01-28 03:00:00,10.16.11.79,14.49,Saturday
2023-01-28 03:00:00,10.16.11.80,15.2,Saturday
2023-01-28 03:00:00,10.16.11.83,14.98,Saturday
2023-01-28 03:00:00,10.16.11.84,15.11,Saturday
2023-01-28 04:00:00,10.16.11.252,14.14,Saturday
2023-01-28 04:00:00,10.16.11.101,12.94,Saturday
2023-01-28 04:00:00,10.16.11.22,13.13,Saturday
2023-01-28 04:00:00,10.16.11.75,15.06,Saturday
2023-01-28 04:00:00,10.16.11.77,14.97,Saturday
2023-01-28 04:00:00,10.16.11.78,16.86,Saturday
2023-01-28 04:00:00,10.16.11.79,14.9,Saturday
2023-01-28 04:00:00,10.16.11.80,15.5,Saturday
2023-01-28 04:00:00,10.16.11.83,15.2,Saturday
2023-01-28 04:00:00,10.16.11.84,15.1,Saturday
2023-01-28 05:00:00,10.16.11.252,13.98,Saturday
2023-01-28 05:00:00,10.16.11.101,13.25,Saturday
2023-01-28 05:00:00,10.16.11.22,13.61,Saturday
2023-01-28 05:00:00,10.16.11.75,15.21,Saturday
2023-01-28 05:00:00,10.16.11.77,14.56,Saturday
2023-01-28 05:00:00,10.16.11.78,16.83,Saturday
2023-01-28 05:00:00,10.16.11.79,14.71,Saturday
2023-01-28 05:00:00,10.16.11.80,15.2,Saturday
2023-01-28 05:00:00,10.16.11.83,14.89,Saturday
2023-01-28 05:00:00,10.16.11.84,15.28,Saturday
2023-01-28 06:00:00,10.16.11.252,13.8,Saturday
2023-01-28 06:00:00,10.16.11.101,13.18,Saturday
2023-01-28 06:00:00,10.16.11.22,14.57,Saturday
2023-01-28 06:00:00,10.16.11.75,15.24,Saturday
2023-01-28 06:00:00,10.16.11.77,15.03,Saturday
2023-01-28 06:00:00,10.16.11.78,16.8,Saturday
2023-01-28 06:00:00,10.16.11.79,14.55,Saturday
2023-01-28 06:00:00,10.16.11.80,15.48,Saturday
2023-01-28 06:00:00,10.16.11.83,14.76,Saturday
2023-01-28 06:00:00,10.16.11.84,14.96,Saturday
2023-01-28 07:00:00,10.16.11.252,14.06,Saturday
2023-01-28 07:00:00,10.16.11.101,13.03,Saturday
2023-01-28 07:00:00,10.16.11.22,14.47,Saturday
2023-01-28 07:00:00,10.16.11.75,15.42,Saturday
2023-01-28 07:00:00,10.16.11.77,14.91,Saturday
2023-01-28 07:00:00,10.16.11.78,17.02,Saturday
2023-01-28 07:00:00,10.16.11.79,14.67,Saturday
2023-01-28 07:00:00,10.16.11.80,15.46,Saturday
2023-01-28 07:00:00,10.16.11.83,14.68,Saturday
2023-01-28 07:00:00,10.16.11.84,14.83,Saturday
2023-01-28 08:00:00,10.16.11.252,14.18,Saturday
2023-01-28 08:00:00,10.16.11.101,13.15,Saturday
2023-01-28 08:00:00,10.16.11.22,15.96,Saturday
2023-01-28 08:00:00,10.16.11.75,15.29,Saturday
2023-01-28 08:00:00,10.16.11.77,15.09,Saturday
2023-01-28 08:00:00,10.16.11.78,17.06,Saturday
2023-01-28 08:00:00,10.16.11.79,14.85,Saturday
2023-01-28 08:00:00,10.16.11.80,14.99,Saturday
2023-01-28 08:00:00,10.16.11.83,14.77,Saturday
2023-01-28 08:00:00,10.16.11.84,15.18,Saturday
2023-01-28 09:00:00,10.16.11.252,14.03,Saturday
2023-01-28 09:00:00,10.16.11.101,13.14,Saturday
2023-01-28 09:00:00,10.16.11.22,12.88,Saturday
2023-01-28 09:00:00,10.16.11.75,15.33,Saturday
2023-01-28 09:00:00,10.16.11.77,14.95,Saturday
2023-01-28 09:00:00,10.16.11.78,17.38,Saturday
2023-01-28 09:00:00,10.16.11.79,15.01,Saturday
2023-01-28 09:00:00,10.16.11.80,15.5,Saturday
2023-01-28 09:00:00,10.16.11.83,14.92,Saturday
2023-01-28 09:00:00,10.16.11.84,15.07,Saturday
2023-01-28 10:00:00,10.16.11.252,13.73,Saturday
2023-01-28 10:00:00,10.16.11.101,13.05,Saturday
2023-01-28 10:00:00,10.16.11.22,13.34,Saturday
2023-01-28 10:00:00,10.16.11.75,15.09,Saturday
2023-01-28 10:00:00,10.16.11.77,15.18,Saturday
2023-01-28 10:00:00,10.16.11.78,16.89,Saturday
2023-01-28 10:00:00,10.16.11.79,14.73,Saturday
2023-01-28 10:00:00,10.16.11.80,15.05,Saturday
2023-01-28 10:00:00,10.16.11.83,14.83,Saturday
2023-01-28 10:00:00,10.16.11.84,15.25,Saturday
2023-01-28 11:00:00,10.16.11.252,14.03,Saturday
2023-01-28 11:00:00,10.16.11.101,12.89,Saturday
2023-01-28 11:00:00,10.16.11.22,13.98,Saturday
2023-01-28 11:00:00,10.16.11.75,15.28,Saturday
2023-01-28 11:00:00,10.16.11.77,15.28,Saturday
2023-01-28 11:00:00,10.16.11.78,17.05,Saturday
2023-01-28 11:00:00,10.16.11.79,14.39,Saturday
2023-01-28 11:00:00,10.16.11.80,15.59,Saturday
2023-01-28 11:00:00,10.16.11.83,14.75,Saturday
2023-01-28 11:00:00,10.16.11.84,15.28,Saturday
2023-01-28 12:00:00,10.16.11.252,14.19,Saturday
2023-01-28 12:00:00,10.16.11.101,13.05,Saturday
2023-01-28 12:00:00,10.16.11.22,15.4,Saturday
2023-01-28 12:00:00,10.16.11.75,15.26,Saturday
2023-01-28 12:00:00,10.16.11.77,15.01,Saturday
2023-01-28 12:00:00,10.16.11.78,16.48,Saturday
2023-01-28 12:00:00,10.16.11.79,14.78,Saturday
2023-01-28 12:00:00,10.16.11.80,15.38,Saturday
2023-01-28 12:00:00,10.16.11.83,14.74,Saturday
2023-01-28 12:00:00,10.16.11.84,15.45,Saturday
2023-01-28 13:00:00,10.16.11.252,13.89,Saturday
2023-01-28 13:00:00,10.16.11.101,13.24,Saturday
2023-01-28 13:00:00,10.16.11.22,16.52,Saturday
2023-01-28 13:00:00,10.16.11.75,14.89,Saturday
2023-01-28 13:00:00,10.16.11.77,15.15,Saturday
2023-01-28 13:00:00,10.16.11.78,17.06,Saturday
2023-01-28 13:00:00,10.16.11.79,14.82,Saturday
2023-01-28 13:00:00,10.16.11.80,15.49,Saturday
2023-01-28 13:00:00,10.16.11.83,14.77,Saturday
2023-01-28 13:00:00,10.16.11.84,14.89,Saturday
2023-01-28 14:00:00,10.16.11.252,13.82,Saturday
2023-01-28 14:00:00,10.16.11.101,13.39,Saturday
2023-01-28 14:00:00,10.16.11.22,18.03,Saturday
2023-01-28 14:00:00,10.16.11.75,15.25,Saturday
2023-01-28 14:00:00,10.16.11.77,14.95,Saturday
2023-01-28 14:00:00,10.16.11.78,16.64,Saturday
2023-01-28 14:00:00,10.16.11.79,14.67,Saturday
2023-01-28 14:00:00,10.16.11.80,15.86,Saturday
2023-01-28 14:00:00,10.16.11.83,14.49,Saturday
2023-01-28 14:00:00,10.16.11.84,15.48,Saturday
2023-01-28 15:00:00,10.16.11.252,14.13,Saturday
2023-01-28 15:00:00,10.16.11.101,13.06,Saturday
2023-01-28 15:00:00,10.16.11.22,18.81,Saturday
2023-01-28 15:00:00,10.16.11.75,15.03,Saturday
2023-01-28 15:00:00,10.16.11.77,14.86,Saturday
2023-01-28 15:00:00,10.16.11.78,17.1,Saturday
2023-01-28 15:00:00,10.16.11.79,14.5,Saturday
2023-01-28 15:00:00,10.16.11.80,15.64,Saturday
2023-01-28 15:00:00,10.16.11.83,15.09,Saturday
2023-01-28 15:00:00,10.16.11.84,15.02,Saturday
2023-01-28 16:00:00,10.16.11.252,14.35,Saturday
2023-01-28 16:00:00,10.16.11.101,13.07,Saturday
2023-01-28 16:00:00,10.16.11.22,17.53,Saturday
2023-01-28 16:00:00,10.16.11.75,15.41,Saturday
2023-01-28 16:00:00,10.16.11.77,15.07,Saturday
2023-01-28 16:00:00,10.16.11.78,16.72,Saturday
2023-01-28 16:00:00,10.16.11.79,14.54,Saturday
2023-01-28 16:00:00,10.16.11.80,15.5,Saturday
2023-01-28 16:00:00,10.16.11.83,14.71,Saturday
2023-01-28 16:00:00,10.16.11.84,15.48,Saturday
2023-01-28 17:00:00,10.16.11.252,14.02,Saturday
2023-01-28 17:00:00,10.16.11.101,13.01,Saturday
2023-01-28 17:00:00,10.16.11.22,18.4,Saturday
2023-01-28 17:00:00,10.16.11.75,15.45,Saturday
2023-01-28 17:00:00,10.16.11.77,14.8,Saturday
2023-01-28 17:00:00,10.16.11.78,16.85,Saturday
2023-01-28 17:00:00,10.16.11.79,14.76,Saturday
2023-01-28 17:00:00,10.16.11.80,15.5,Saturday
2023-01-28 17:00:00,10.16.11.83,14.8,Saturday
2023-01-28 17:00:00,10.16.11.84,14.87,Saturday
2023-01-28 18:00:00,10.16.11.252,14.04,Saturday
2023-01-28 18:00:00,10.16.11.101,13,Saturday
2023-01-28 18:00:00,10.16.11.22,20.2,Saturday
